path,label,pca_result
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/64_100.jpg,Raspberry,"1.047921473793667,6.408124560766371,3.051957282568633,-9.23522300942665,-2.4063577321693614,0.8265049943045758,-0.4392443719912929,3.891871466359058,7.641412787688759,-5.643658592911206,8.627023464899171,-0.7066794578249239,-2.5700087330155665,-1.0643330600410574,-3.724380235352027,0.7636100499643061,5.863292935813905,2.78087139347402,0.7514777659919394,-1.6555549974055617,1.4025331077909051,3.176231519763035,4.4207242706529986,-0.7499332889778657,-5.362688113515584,1.223166915745167,1.2681772515791654,2.044468524057779,2.95989202999038,1.0963104624201931,-0.020117558801891373,1.318102259379913,0.2375728275723356,0.6806658573620313,-1.2691666711678997,1.8313122770320442,-1.1135197890468664,1.642877787817647,-2.2971843199086144,-1.3602039082209036,0.13980264014733673,0.6056816953155053,-0.8334993890163993,0.9607300337160235,1.840580284989272,-2.731990469026474,-0.1988034107737032,1.3702973533427456,0.9991533849345011,-1.078178368260928"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/104_100.jpg,Pineapple Mini,"-4.7186791354137725,2.0186127031223533,2.441315527491883,-3.356146060844057,-2.5381717217424087,1.4659043571805432,-2.273296387505071,-1.8992439312170706,5.024714142668211,-5.120518953137657,-0.8317455715382661,5.230888967021265,0.31488702436929383,0.415991319828153,-4.922629723466053,1.3977754527993675,1.8577056520106774,0.17517362433280984,2.5728423307190553,-0.6403255063949679,1.4628465236454402,0.5838258247812231,3.3600483328038213,1.7341471102703685,-4.179094200233948,0.9301363655519013,-2.7483962979868366,-0.372288591023804,-0.7608514944940848,-2.634369087318421,0.2647586040627553,0.5472702270854637,-2.1442013780882694,-0.017587297462651193,0.28877707870630454,0.1418055207681564,-0.8537273120586822,0.2657005409024317,-2.9696013771635643,-0.37465721256699297,-1.4739142399399991,-1.919126772753782,-1.5575493380544143,-0.10183573004483501,-0.8378424974544606,-1.2538111366218279,-2.0828566990010233,-1.591262782064904,0.75470225276017,0.5325931954488174"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/158_100.jpg,Pineapple Mini,"-4.63242476889893,3.815328430265668,2.673113822424959,-3.0410653264845564,-1.9228403117961552,1.2214992973999352,-3.0561609745172564,-2.145810300981171,4.761189892888298,-5.5490597454473045,-2.8122976371191677,6.216614631415955,0.15955506756137766,0.5484062838814492,-6.038838738691359,1.8339306682291314,1.1866620626038245,-0.45384374353371504,3.2818298494169995,-1.2163318058708703,1.632635874427525,0.5634995691070703,3.402634031296159,1.4289931198794947,-4.588027335706561,2.6717346807861806,-2.160013344784516,-0.2096689695441816,-1.1441919669034954,-3.141446193451381,-0.5736283757908693,-0.239635446546841,-1.937375023707987,-0.20965306984807283,0.16809653184131096,0.035407003430194026,-1.8384577722068045,1.4455867072110942,-4.468533860551303,-0.8385739098601063,-1.8164739384187574,-2.1225001718283014,-1.4403195030834637,0.32387069751175757,-0.6424679575894285,-0.9399589413774442,-3.036674150234715,-2.0428498675877926,0.889220195831895,-0.508756609783637"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/154_100.jpg,Raspberry,"0.7059302300127245,4.965425039423398,2.5263163952195615,-10.300512180351774,-2.881979981649693,1.1242078797281918,-1.0157980126229955,3.0087020844110657,6.580075630427669,-6.659253298588663,9.792936703823571,-2.3366652364803686,-3.6816047383133204,-1.253563090764466,-3.178542232525305,-1.3248071416754201,6.649807628083706,4.415470389026064,0.5456773573206234,-1.4300056907895866,1.3255527511856373,1.0568863762475962,4.320875852494063,-0.20812313287467193,-5.259444034690584,0.5580338507788655,1.5360587376321175,0.7760123798664563,2.7248088621680484,1.5989343434729977,-2.029782162044953,1.8344479657252257,1.0061408277618928,0.13702144542061076,-1.2301153727963579,1.3119287890132236,0.04182388251398031,2.242105570382157,-1.919540505704962,-1.0435166617120029,-0.985150664922478,1.1002130100349279,-1.3782565393145725,0.25800080887620647,1.5508386416877373,-1.9091192679510933,-1.3799327903190919,0.45045684558111765,0.7260399674152608,-1.8681418815402342"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/314_100.jpg,Raspberry,"-0.6593317004218877,4.438236086799477,2.4159322614337495,-8.06460211333763,-3.064708661972499,1.6022862924528485,0.06587087321327677,3.3664674498258393,5.538124040468978,-4.777639675231373,8.189265168204722,-0.20540214644555907,-3.163821925399203,-0.48835429178701617,-3.2015622301710067,0.15489564195147446,5.450307904442353,2.585404444606892,1.3030096372034026,-1.5832478431077734,0.4062680672872244,2.1201762088496166,4.358489527218842,-0.5434974929826738,-5.390015124814369,0.6070881403297326,1.185478295544088,0.7662084055966271,2.802658082975395,2.3498072290292575,-1.6029086675463062,1.4708825808224242,0.5493413577730069,0.528982817800193,-1.6269264307918296,1.7381300628385639,-1.0640818195923127,1.903297059129085,-1.3855432520323,-0.9921310743514775,-0.3648816961350367,0.9119582599192503,-0.8922221860779087,0.8243427588930352,1.4925642271878223,-3.1954182574721437,-0.6823101243881929,0.720588828067866,0.6914044949508608,-1.827979921030556"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/110_100.jpg,Pineapple Mini,"-4.621368744192973,3.0211400490183755,2.368441266427189,-3.0647315021169996,-1.9765470482017307,1.6897669470334205,-1.7556707104126943,-2.227341152419042,5.972490243099802,-5.652013600651404,-1.7291105502745563,6.242940933203658,0.5335820737544356,0.310477586610616,-5.754824183646974,1.6211893185375585,2.4551949004421316,-0.48202348099759434,2.9049300078610947,-0.9921168418122318,1.928235789895755,1.2167074376100488,4.198256053572447,1.7356414666572384,-4.379285052053653,2.1737727161083815,-2.599456375805424,0.8291015328586684,-1.396507178680224,-2.929035591906427,-0.004804546366850959,0.9305243932688467,-2.139500293945477,-0.29509176038126256,0.7229006172935931,-0.07831227353769224,-0.9907029609434068,1.3174803437509905,-3.8364551172774046,-0.20421777264908428,-0.6549324892406572,-2.4563756218217656,-1.870086287071417,0.11586497197246508,-0.9278163480290004,-1.1024801125138075,-2.541687542356759,-1.7323149520858203,1.4961853257990716,0.022445902655361893"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/189_100.jpg,Pineapple Mini,"-3.748772606604137,3.007475633747987,1.548435813461761,-4.350001736319883,-2.77044672063006,1.5804200277981333,-3.0338359498859924,-0.5556871503871733,6.536264450024682,-5.843976785060611,-1.495685275286601,5.119647877954422,-0.19951490975496392,-0.07483871300844588,-5.61883536896595,1.9875814181207911,1.9482810771869088,0.628538365445805,3.086366235436535,-0.5582300269557016,2.0530860186117743,1.0668127491325319,4.224684563103867,0.3399215794242647,-3.9249078464436273,1.8810162208347463,-2.793948824713628,0.8401552281852845,-0.9775931503455707,-1.8606768200776709,0.8137364065566319,0.13436815896960766,-1.5645127969864367,0.5534342955933276,0.4140216327982987,0.5172057439140961,-0.7494602996894794,0.7968922686254145,-3.93932141215516,0.156556795852605,-0.9014118296813725,-2.424112922517501,-1.4224373884062025,0.5854827570373785,-0.928240592658781,-0.8782131155418336,-2.4788591381948506,-1.422068935006305,1.825472097705232,-0.23338939459204047"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/184_100.jpg,Pineapple Mini,"-4.221643249501477,3.080148340475835,1.7638063613300496,-4.276500611701696,-2.727097136744226,1.6436977645597377,-3.017460363106694,-0.7695898854754097,6.055560380426574,-6.256372559607038,-1.4298662311090349,5.376264323433852,-0.3401903617475552,0.19270223376834034,-6.0779533844257045,2.0927109580896963,2.063963961524972,0.13237029829107938,3.4136957707237534,-1.1827870537247982,2.155152919884216,1.6484459702898095,4.139219373898902,0.6889305379044892,-4.730405994365704,2.497503350601865,-2.2770208395191585,0.9174432729677048,-0.8560229533593764,-2.01062978966778,0.04805684664409125,0.3273906350448562,-2.0604541610181015,0.47031809328286606,0.5132960967587918,0.41746855860881066,-1.1898966383435272,0.9969420729722767,-4.321541300807375,-0.23385419173122976,-1.218659598643642,-2.8689034928094954,-1.248859749535604,0.9638363223066881,-1.0539200773146686,-0.6981604862310341,-2.805901202486026,-2.0533233633490995,1.900640362614428,-0.12060325897331688"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/265_100.jpg,Raspberry,"0.7623221625849652,6.4141597211219255,2.209233938931464,-9.608551028264491,-2.8501213799548717,1.172758565874069,-1.5194290482552366,2.7578301091902113,7.348773866445579,-6.639872097462495,8.869270600400014,-0.36074804759742085,-3.138176878855623,-0.9844076075442285,-3.4976504560259265,0.28799547731875097,6.094788905532579,2.775061406146349,0.5062190592632159,-2.2934053804915413,1.8722043503982726,1.680488584106636,4.416530826446191,-0.716781175729266,-6.6851366166203015,0.5612842644502464,1.6164143031516918,1.155623803584175,3.4175353827667285,2.8645191033268786,-1.4818163444676065,0.770954337951513,0.33559680942677034,0.7150233831547376,-1.6138897518248119,1.89433451925139,-0.5126639376197583,1.286909753217753,-2.2637793180153607,-1.4511080596481474,-0.826988794670906,0.8022548024886959,-1.8996296052591963,0.5208825117858014,0.9981095175433036,-2.7891507767208767,-1.0983892783625568,0.4681074059302673,2.1655392820458945,-1.3933831004669062"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/287_100.jpg,Raspberry,"0.013534023229213073,4.460284266001962,3.091503453968888,-8.738629404130181,-3.2283575322917373,1.5742360949711174,-1.3504941300083562,3.503471841487869,5.944359871513204,-4.869831791269128,8.729526038737891,-1.5241730976614882,-3.8800752756176093,-0.3108154082935143,-3.024434413288594,-0.029684265866492723,6.755696793110795,3.5108012885802196,1.3967042979890811,-1.799699380158017,0.459193429115094,1.4347503354786801,4.680192105751663,-1.2107631917157562,-5.481569390774931,0.5032824097690788,0.899695189852421,1.2132010007475325,3.0279808586923838,2.3016581102053038,-1.1717270497772991,1.393427226852706,1.1720298279491081,0.2523590622528161,-1.993679025776073,0.7313896493665389,-1.1433600192725573,2.7051058182954204,-1.6026699576821533,-0.7845299282392898,-0.462223922834397,1.1687616005356853,-2.0921339812758526,0.667491288047883,0.6523860252186336,-2.426522655744819,-1.525962715709431,0.3908602266228856,1.3808278818191206,-2.1181768004192114"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/185_100.jpg,Pineapple Mini,"-4.109064646103117,3.152554350262218,1.6380596237350578,-4.131390944223146,-2.507765158674484,1.5697623820868596,-3.549405134849415,-0.5947256561490705,6.003626846014609,-6.1643994407003495,-1.0462009114918922,4.940893454892117,-0.3070252103603911,0.24439810527193534,-5.597401603913235,2.5116278621747736,1.903385006001092,0.35564884862635354,3.561472221034773,-0.991197329158566,2.2482772602557572,1.6690635597484194,4.267135030354207,0.7033248036902059,-4.230283944751352,2.4004021838004377,-2.382885279146136,0.5440307666859305,-0.8429807707459777,-1.9159296678580013,0.13572539405027712,0.8634243309038622,-2.001106681702556,0.4781750824056423,-0.0359973531795436,0.30733834564025403,0.1565432961484167,0.7952125665068666,-3.8473539628147178,-0.5073580130127138,-0.5120912744675145,-2.6115892370693725,-0.9785989948825589,0.7865838493553539,-0.7638337982234107,-1.2227086351368053,-2.3045939395705886,-1.7753954655815267,1.5969303172147007,0.06076019441853178"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/82_100.jpg,Pineapple Mini,"-4.856870246997431,2.9907620701076314,1.8844326239346043,-3.435322548693227,-1.8716975063311236,1.901532895972219,-3.0275431518163844,-1.3638489171447041,5.931236566995553,-5.201065888057729,-0.7489372677140329,5.292225345671143,-0.35980684787415235,0.17160861894274437,-5.036919966037597,0.9891126492182265,2.1785710425134033,0.10493845780291297,3.218236815801888,-1.1672243063799461,1.9313867536297544,1.60056817540369,3.4410890167932338,0.8204335726332735,-3.5657343591812896,1.5538720206352652,-1.8811794599233937,0.5945349944775031,-0.5620083830705188,-1.8253145703009568,-0.39268167844372437,0.952431782682678,-1.7700585107237723,0.4252585046295569,0.14058481028082312,0.10867881544343735,-1.152551720191161,1.4209339778315817,-4.023537047445169,0.227872832215632,-0.6843093761654375,-1.9645831703028627,-0.2795368299615572,0.33694763190451643,-0.3344148191210451,-0.9236790391667103,-2.5959334173480193,-1.420366586708386,1.1656731169527128,-0.28387754454793096"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/164_100.jpg,Raspberry,"1.2621539043239103,4.961835365257966,2.255791793338938,-11.225221456188795,-2.412098359197268,0.8365559945468803,-0.5383366292678284,2.0231332807795153,6.633271106577956,-6.743604581321969,10.7183964199018,-2.4990541350235453,-3.5585125758069704,-1.568584053968572,-3.103194649013866,-0.3688614861802698,6.8288654748352675,4.206481532372683,0.39487945784608913,-2.17097845069763,1.0403475201642007,1.8088914990908358,4.521211763291024,-1.0177377822720115,-5.23018153585704,1.2001895283688693,1.9997933263241487,0.5164321149576853,2.9553399296602474,1.9715686246663564,-1.5481076216570961,1.8143050810884358,0.9103016778138415,0.19922865096439218,-1.9272411211277236,1.206130426618119,-0.32136530397686336,1.7581670874755415,-1.3298090835921692,-1.1973745094637085,-0.9894608105437763,1.2995441578859834,-1.53933390464465,0.019806773160537968,1.4469068332965438,-2.458395688200852,-0.9021292935042403,0.9086302281473622,1.541974200539467,-1.5493310976474202"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/201_100.jpg,Pineapple Mini,"-4.4494195760468305,3.2579371684059737,2.3435780907297117,-3.721989215785387,-3.3886378207893935,0.9087871752369645,-2.986991031711926,-1.5552453247880678,5.541631401116217,-6.375485448612449,-1.6859565276550492,5.365961401351437,0.574078374890894,0.4708762382440932,-6.412084327063979,2.200908034978177,1.6517994640125648,-0.018723590910333446,3.415841680794131,-0.7678474845813561,2.354071028519252,0.4144785487693131,3.701896677947438,0.762043229810109,-4.653732784988646,2.5720857657378757,-2.411501415910212,0.5605597179725512,-1.1430193444384107,-2.7715663267786734,1.178392964657642,0.36091685235963256,-1.771117277106917,0.4080213460199828,0.29454561753436154,0.3503293983573438,-1.1433788065828057,1.0695999302017583,-3.8407306884970627,-0.43398179628777933,-1.5842459486472542,-2.7748426337324936,-1.8771460441951484,0.2584301345860766,-1.4215789737573918,-1.4592888931326276,-2.852172112447254,-2.8571149967553304,1.6480426119453633,0.021281915107973375"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/102_100.jpg,Pineapple Mini,"-4.460841896322677,3.40201163934147,3.1449680855359543,-3.311395600087477,-2.4653622434482205,2.02977034705531,-2.1727686539688493,-2.160535499756978,5.301383583179675,-5.7134202906745495,-1.4071327527498851,5.617503955316885,0.600850609094244,0.30919391367434546,-5.185748527653721,1.46409028536341,2.100123073624627,-0.3434913626451622,2.7906944621164236,-0.2498546796057201,2.1108912839682827,1.5650675517790045,3.507742667013488,1.305915748251603,-3.7416473759073634,1.3728850137958313,-2.2089750057515047,0.5478358949940538,-0.9556397719785121,-2.9600204611869243,-0.3417792282537697,0.5141061782589454,-2.496187475416712,-0.2023546264379648,0.4500146808898364,0.028501183921548347,-0.8094581580079333,0.9609296032691335,-3.8474669687172436,-0.5558968139638315,-1.7943695010165397,-2.323637301120423,-1.5316735099895054,0.7653855848691161,-0.6704456500039038,-0.4111860471746263,-1.8015671996715485,-1.536329920367042,1.1163085099328423,0.7279341662184674"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/253_100.jpg,Pineapple Mini,"-4.502227279059049,3.6084325104756,1.124434911610889,-3.623124210660274,-2.588797652236383,1.7604226605364,-2.0696587272023117,-0.7718128113791649,5.618080552044202,-5.580128013938892,-1.3920731765891208,5.748443598475052,-0.23917930607976207,-0.0715872482405569,-5.057051894379446,2.20818339888718,1.9617852589918041,0.10736312651112864,2.8820337111404015,-0.6675035468711141,2.088249999609453,1.5195368415363855,3.2905062017413846,1.1324434538142258,-3.562867691506484,2.076778854802228,-1.568197537545734,0.9953780239426963,-0.46711684228834144,-1.841894502788244,0.43743033511914436,0.29768306762136987,-2.706274388475756,0.45153090126380335,-0.4759476661669032,0.0030014709598827514,-0.5260372847106698,1.2724638904395507,-4.2863291731260444,-0.13763784415320465,-0.8190682775679304,-2.3840140249276867,-0.5035752118686524,0.8053371077614562,-0.9143180991288032,-0.30329937579956756,-2.454076760870915,-1.5564736302730742,1.6829214926596185,-0.3244682849604094"
